file_path,folder,file_stem,detection_id,original_classification,hybrid_id,reference_name,itemtypes_name,category,model,brand,source,similarity_score,readable_display,vector_reference_id,vector_reference_similarity,itemtypes_similarity
../gdinoOutput/final/3/n1191611788.json,3,n1191611788,1,Nintendo Game Boy Advance SP Console ,game_boy_advance_sp,Gameboy Advance,Game Boy Advance SP,Video Game Consoles,,Nintendo,itemtypes,0.8777930736541748,Game Boy Advance SP (Gameboy Advance),eDXOwaOyWKtH2nQwCYan,0.8716006875038147,0.0
../gdinoOutput/final/3/m1179874250.json,3,m1179874250,1,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8704140186309814,Game Boy Advance (Gameboy Player),,0.0,0.8641320466995239
../gdinoOutput/final/3/m1179874250.json,3,m1179874250,2,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Nintendo Switch Dock,Labels,,Nintendo,vector_database,0.81388258934021,Nintendo Switch Dock (Shipping Label),,0.0,0.7805808782577515
../gdinoOutput/final/3/m1179874250.json,3,m1179874250,3,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Nintendo Switch Dock,Labels,,Nintendo,vector_database,0.8190898895263672,Nintendo Switch Dock (Shipping Label),,0.0,0.7726587057113647
../gdinoOutput/final/3/m1190952251.json,3,m1190952251,1,No Match,eDXOwaOyWKtH2nQwCYan,Gameboy Advance,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8623242378234863,Game Boy Advance (Gameboy Advance),,0.0,0.8495664596557617
../gdinoOutput/final/3/d1191355427.json,3,d1191355427,1,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Nintendo Switch Dock,Labels,,Nintendo,vector_database,0.8212668299674988,Nintendo Switch Dock (Shipping Label),,0.0,0.7778583765029907
../gdinoOutput/final/3/d1191355427.json,3,d1191355427,2,Nintendo Game Boy Advance SP Console ,game_boy_advance_sp,Gameboy Advance,Game Boy Advance SP,Video Game Consoles,,Nintendo,itemtypes,0.8849611878395081,Game Boy Advance SP (Gameboy Advance),eDXOwaOyWKtH2nQwCYan,0.8736476898193359,0.0
../gdinoOutput/final/3/b1187441783.json,3,b1187441783,1,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,PlayStation 2 Memory Card,Video Game Consoles,,Sony,vector_database,0.8418228030204773,PlayStation 2 Memory Card (Gameboy Player),,0.0,0.8215947151184082
../gdinoOutput/final/3/q1191056336.json,3,q1191056336,1,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Nintendo Switch Lite Console,Video Game Consoles,,Nintendo,vector_database,0.8614492416381836,Nintendo Switch Lite Console (Gameboy Player),,0.0,0.8536002039909363
../gdinoOutput/final/3/h1191064243.json,3,h1191064243,1,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8577731847763062,Game Boy Advance (Gameboy Player),,0.0,0.831091046333313
../gdinoOutput/final/3/h1191064243.json,3,h1191064243,2,Nintendo Game Boy Advance SP Console ,BX6U5HsUfOtCWnR8PCdr,Game Boy Pocket,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.872521162033081,Game Boy Advance (Game Boy Pocket),,0.0,0.847731351852417
../gdinoOutput/final/3/h1191064243.json,3,h1191064243,3,Nintendo Game Boy Color Console,game_boy_advance,Game Boy Pocket,Game Boy Advance,Video Game Consoles,,Nintendo,itemtypes,0.8587414622306824,Game Boy Advance (Game Boy Pocket),BX6U5HsUfOtCWnR8PCdr,0.8504502177238464,0.0
../gdinoOutput/final/3/h1190298916.json,3,h1190298916,1,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8695040941238403,Game Boy Advance (Gameboy Player),,0.0,0.8561004400253296
../gdinoOutput/final/3/h1183729569.json,3,h1183729569,1,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8407738208770752,Game Boy Advance (Gameboy Player),,0.0,0.8235642910003662
../gdinoOutput/final/3/m1187017242.json,3,m1187017242,1,Nintendo Game Boy Color Console,BX6U5HsUfOtCWnR8PCdr,Game Boy Pocket,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8712708950042725,Game Boy Advance (Game Boy Pocket),,0.0,0.8524350523948669
../gdinoOutput/final/3/s1167344625.json,3,s1167344625,1,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8687099814414978,Game Boy Advance (Gameboy Player),,0.0,0.8493215441703796
../gdinoOutput/final/3/s1167344625.json,3,s1167344625,2,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8635849952697754,Game Boy Advance (Gameboy Player),,0.0,0.8440953493118286
../gdinoOutput/final/3/1182698598.json,3,1182698598,1,Nintendo Game Boy Advance SP Console ,game_boy_advance_sp,Gameboy Advance,Game Boy Advance SP,Video Game Consoles,,Nintendo,itemtypes,0.8811511993408203,Game Boy Advance SP (Gameboy Advance),eDXOwaOyWKtH2nQwCYan,0.8763388991355896,0.0
../gdinoOutput/final/3/k1183034177.json,3,k1183034177,1,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance SP,Video Game Consoles,,Nintendo,vector_database,0.8673948049545288,Game Boy Advance SP (Gameboy Player),,0.0,0.8489595651626587
../gdinoOutput/final/3/k1183034177.json,3,k1183034177,2,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8731674551963806,Game Boy Advance (Gameboy Player),,0.0,0.857946515083313
../gdinoOutput/final/3/w1191481916.json,3,w1191481916,1,Nintendo Game Boy Color Console,game_boy_advance,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,itemtypes,0.8655362129211426,Game Boy Advance (Gameboy Player),YxGyIhCoGGi6fsk3Beo8,0.8655033707618713,0.0
../gdinoOutput/final/3/w1191481916.json,3,w1191481916,2,No Match,eDXOwaOyWKtH2nQwCYan,Gameboy Advance,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8684106469154358,Game Boy Advance (Gameboy Advance),,0.0,0.8456694483757019
../gdinoOutput/final/3/w1191481916.json,3,w1191481916,3,Nintendo Game Boy Color Console,BX6U5HsUfOtCWnR8PCdr,Game Boy Pocket,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8658297657966614,Game Boy Advance (Game Boy Pocket),,0.0,0.8464187979698181
../gdinoOutput/final/3/w1191481916.json,3,w1191481916,4,No Match,Irh72HART2knkr1jxuG7,Shipping Label,PlayStation 3 DualShock 3,Labels,,Sony,vector_database,0.8159300088882446,PlayStation 3 DualShock 3 (Shipping Label),,0.0,0.7633450627326965
../gdinoOutput/final/3/w1191481916.json,3,w1191481916,5,Nintendo Game Boy Color Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8636816740036011,Game Boy Advance (Gameboy Player),,0.0,0.8525160551071167
../gdinoOutput/final/3/w1191481916.json,3,w1191481916,6,Nintendo Game Boy Color Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8753447532653809,Game Boy Advance (Gameboy Player),,0.0,0.86187344789505
../gdinoOutput/final/3/w1191481916.json,3,w1191481916,7,Nintendo Game Boy Color Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8644689917564392,Game Boy Advance (Gameboy Player),,0.0,0.8509137034416199
../gdinoOutput/final/3/m1148753453.json,3,m1148753453,1,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8567954301834106,Game Boy Advance (Gameboy Player),,0.0,0.8341992497444153
../gdinoOutput/final/3/m1148753453.json,3,m1148753453,2,Nintendo Game Boy Micro Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8524037599563599,Game Boy Advance (Gameboy Player),,0.0,0.8299575448036194
../gdinoOutput/final/3/j1187022551.json,3,j1187022551,1,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance SP,Video Game Consoles,,Nintendo,vector_database,0.8315670490264893,Game Boy Advance SP (Gameboy Player),,0.0,0.7939342856407166
../gdinoOutput/final/3/d1190904638.json,3,d1190904638,1,Nintendo Game Boy Color Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8683298826217651,Game Boy Advance (Gameboy Player),,0.0,0.8520737886428833
../gdinoOutput/final/3/d1190904638.json,3,d1190904638,2,Nintendo Game Boy Color Console,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8671953678131104,Game Boy Advance (Gameboy Player),,0.0,0.8548524975776672
../gdinoOutput/final/3/l1191485635.json,3,l1191485635,1,Nintendo Game Boy Advance SP Console ,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8621377944946289,Game Boy Advance (Gameboy Player),,0.0,0.8589524030685425
../gdinoOutput/final/3/l1191485635.json,3,l1191485635,2,Nintendo Game Boy Advance SP Console ,game_boy_advance,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,itemtypes,0.8456746935844421,Game Boy Advance (Gameboy Player),YxGyIhCoGGi6fsk3Beo8,0.8432382345199585,0.0
../gdinoOutput/final/3/l1191485635.json,3,l1191485635,3,Nintendo Game Boy Advance SP Console ,game_boy_advance,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,itemtypes,0.8442532420158386,Game Boy Advance (Gameboy Player),YxGyIhCoGGi6fsk3Beo8,0.8361670970916748,0.0
../gdinoOutput/final/3/k1190981428.json,3,k1190981428,1,Nintendo Game Boy Advance SP Console ,game_boy_advance_sp,Gameboy Advance,Game Boy Advance SP,Video Game Consoles,,Nintendo,itemtypes,0.8775097131729126,Game Boy Advance SP (Gameboy Advance),eDXOwaOyWKtH2nQwCYan,0.8749850988388062,0.0
../gdinoOutput/final/3/q1191566819.json,3,q1191566819,1,Nintendo Game Boy Color Console,BX6U5HsUfOtCWnR8PCdr,Game Boy Pocket,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.8719856142997742,Game Boy Advance (Game Boy Pocket),,0.0,0.8510423898696899
../gdinoOutput/final/3/q1191566819.json,3,q1191566819,2,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance SP,Video Game Consoles,,Nintendo,vector_database,0.8444414138793945,Game Boy Advance SP (Gameboy Player),,0.0,0.8215122222900391
../gdinoOutput/final/2/v1168878467.json,2,v1168878467,1,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Console,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8551827073097229,Nintendo Switch Console (SFC),,0.0,0.8338143825531006
../gdinoOutput/final/2/v1168878467.json,2,v1168878467,2,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Console,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8617768287658691,Nintendo Switch Console (SFC),,0.0,0.8377360701560974
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,1,Nintendo Famicom Console,dHZsC4olhShVBHfmoleE,SFC [Boxed],Nintendo Switch Console,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8490572571754456,Nintendo Switch Console (SFC [Boxed]),,0.0,0.8206656575202942
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,2,Nintendo Switch Pro Controller,nintendo_switch_joycon_pair,SFC,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8689373135566711,Nintendo Switch Joy-Con Pair (SFC),OvnaIjSBeoFBsRS0Y6GI,0.8468661904335022,0.0
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,3,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Switch,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8656997680664062,Nintendo Switch Joy-Con (R) (Switch),oL2l1OjnB3BNLENQkoRb,0.8526414632797241,0.0
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,4,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,GameCube Memory Card,Video Game Consoles,,Nintendo,vector_database,0.8425370454788208,GameCube Memory Card (Gameboy Player),,0.0,0.8178744316101074
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,5,No Match,OvnaIjSBeoFBsRS0Y6GI,SFC,GameCube Memory Card,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8132369518280029,GameCube Memory Card (SFC),,0.0,0.78184974193573
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,6,No Match,eDXOwaOyWKtH2nQwCYan,Gameboy Advance,PlayStation Vita,Video Game Consoles,,Sony,vector_database,0.797643780708313,PlayStation Vita (Gameboy Advance),,0.0,0.7610315084457397
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,7,No Match,Irh72HART2knkr1jxuG7,Shipping Label,PlayStation 3 SIXAXIS Controller,Labels,,Sony,vector_database,0.8306904435157776,PlayStation 3 SIXAXIS Controller (Shipping Label),,0.0,0.7787244319915771
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,8,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Nintendo DS,Video Game Consoles,,Nintendo,vector_database,0.8133668899536133,Nintendo DS (Gameboy Player),,0.0,0.7843015193939209
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,9,No Match,YcWMd30IK5gewrzqAgzW,Saturn VCD,PlayStation 2 Memory Card,Memory Cards & Expansion Packs,,Sony,vector_database,0.7854145765304565,PlayStation 2 Memory Card (Saturn VCD),,0.0,0.7495124936103821
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,10,No Match,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo DSi,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8284872174263,Nintendo DSi (SFC),,0.0,0.7941778898239136
../gdinoOutput/final/2/h1055489564.json,2,h1055489564,11,No Match,eDXOwaOyWKtH2nQwCYan,Gameboy Advance,Nintendo Switch Dock,Video Game Consoles,,Nintendo,vector_database,0.8423022627830505,Nintendo Switch Dock (Gameboy Advance),,0.0,0.7988568544387817
../gdinoOutput/final/2/v1187327043.json,2,v1187327043,1,Nintendo Famicom Console,svXJEQMnwuDfLPUHUUCi,2DS,Nintendo DS,Video Game Consoles,,Nintendo,vector_database,0.8546817302703857,Nintendo DS (2DS),,0.0,0.8411152362823486
../gdinoOutput/final/2/v1187327043.json,2,v1187327043,2,Nintendo Famicom Console,Pse4aMX8v9HeE72C0wNB,N64 Turbo Con (Hudson),Nintendo Switch Joy-Con (R),Controllers & Attachments,,Nintendo,vector_database,0.8514693379402161,Nintendo Switch Joy-Con (R) (N64 Turbo Con (Hudson)),,0.0,0.8511236310005188
../gdinoOutput/final/2/v1187327043.json,2,v1187327043,3,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Console,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8459675312042236,Nintendo Switch Console (SFC),,0.0,0.8307182192802429
../gdinoOutput/final/2/v1187327043.json,2,v1187327043,4,Nintendo Famicom Console,dHZsC4olhShVBHfmoleE,SFC [Boxed],Nintendo Switch Console,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8715167045593262,Nintendo Switch Console (SFC [Boxed]),,0.0,0.8498631119728088
../gdinoOutput/final/2/j1188223998.json,2,j1188223998,1,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Nintendo Switch Console,Video Game Consoles,,Nintendo,vector_database,0.837378978729248,Nintendo Switch Console (Gameboy Player),,0.0,0.8298428058624268
../gdinoOutput/final/2/j1188223998.json,2,j1188223998,2,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Joy-Con Pair,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8435969352722168,Nintendo Switch Joy-Con Pair (SFC),,0.0,0.8353804349899292
../gdinoOutput/final/2/j1188223998.json,2,j1188223998,3,No Match,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Joy-Con Pair,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.846863865852356,Nintendo Switch Joy-Con Pair (SFC),,0.0,0.8226151466369629
../gdinoOutput/final/2/j1188223998.json,2,j1188223998,4,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Nintendo Switch Console,Video Game Consoles,,Nintendo,vector_database,0.8382666707038879,Nintendo Switch Console (Gameboy Player),,0.0,0.8297643661499023
../gdinoOutput/final/2/u1159547663.json,2,u1159547663,1,Nintendo Game Boy Advance SP Console ,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo DS,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8780199885368347,Nintendo DS (SFC),,0.0,0.8376410603523254
../gdinoOutput/final/2/u1159547663.json,2,u1159547663,2,Nintendo Game Boy Advance SP Console ,JfpzfVMgPVKgYvc3Mt1r,SNES Super Scope,Nintendo Switch Pro Controller,Controllers & Attachments,,Nintendo,vector_database,0.8753103017807007,Nintendo Switch Pro Controller (SNES Super Scope),,0.0,0.8715507984161377
../gdinoOutput/final/2/u1159547663.json,2,u1159547663,3,Nintendo Game Boy Advance SP Console ,JfpzfVMgPVKgYvc3Mt1r,SNES Super Scope,Nintendo Switch Joy-Con Pair,Controllers & Attachments,,Nintendo,vector_database,0.8651795387268066,Nintendo Switch Joy-Con Pair (SNES Super Scope),,0.0,0.8586191534996033
../gdinoOutput/final/2/u1159547663.json,2,u1159547663,4,Nintendo Game Boy Advance SP Console ,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo DS,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8600329756736755,Nintendo DS (SFC),,0.0,0.8430471420288086
../gdinoOutput/final/2/l1171615527.json,2,l1171615527,1,Nintendo Famicom Console,dHZsC4olhShVBHfmoleE,SFC [Boxed],Nintendo Switch Console,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8598750829696655,Nintendo Switch Console (SFC [Boxed]),,0.0,0.8341596126556396
../gdinoOutput/final/2/t1190192579.json,2,t1190192579,1,Nintendo Game Boy Advance SP Console ,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Joy-Con Pair,Video Game Consoles,,Nintendo,vector_database,0.864566445350647,Nintendo Switch Joy-Con Pair (Switch),,0.0,0.8620638251304626
../gdinoOutput/final/2/t1190192579.json,2,t1190192579,2,Nintendo Famicom Console,nintendo_switch_joycon_pair,Switch,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8662737607955933,Nintendo Switch Joy-Con Pair (Switch),oL2l1OjnB3BNLENQkoRb,0.8627958297729492,0.0
../gdinoOutput/final/2/t1190192579.json,2,t1190192579,3,Nintendo Switch Pro Controller,dCgppzGDzN4lB4HOyrha,N64 ASCII Fishing Reels,Nintendo Switch Joy-Con Pair,Controllers & Attachments,,Nintendo,vector_database,0.8641031980514526,Nintendo Switch Joy-Con Pair (N64 ASCII Fishing Reels),,0.0,0.8475066423416138
../gdinoOutput/final/2/f1109446657.json,2,f1109446657,1,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Joy-Con (R),Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8720083236694336,Nintendo Switch Joy-Con (R) (SFC),,0.0,0.8432897329330444
../gdinoOutput/final/2/f1109446657.json,2,f1109446657,2,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Wii Classic Controller,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8675802946090698,Wii Classic Controller (SFC),,0.0,0.856521725654602
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,1,No Match,Irh72HART2knkr1jxuG7,Shipping Label,PlayStation 1 Analog Controller,Labels,,Sony,vector_database,0.8135501742362976,PlayStation 1 Analog Controller (Shipping Label),,0.0,0.7767997980117798
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,2,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Joy-Con (R),Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8509013652801514,Nintendo Switch Joy-Con (R) (SFC),,0.0,0.8482344150543213
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,3,Nintendo Switch Pro Controller,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Nintendo DS,Video Game Consoles,,Nintendo,vector_database,0.8435276746749878,Nintendo DS (Gameboy Player),,0.0,0.8403282165527344
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,4,No Match,sopGAgdK3BME51HDaWjU,SFC SGB,PlayStation 2 Memory Card,Other Video Game Accessories,,Sony,vector_database,0.7894370555877686,PlayStation 2 Memory Card (SFC SGB),,0.0,0.761655867099762
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,5,No Match,Ki56uOTUOWgh998rBi8J,Inazuma Eleven Strikers 2012 Xtreme (Wii),Game Boy Advance SP,Video Games,,Nintendo,vector_database,0.7745535373687744,Game Boy Advance SP (Inazuma Eleven Strikers 2012 Xtreme (Wii)),,0.0,0.7501053214073181
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,6,No Match,IpSmFvIFCTx0NaFFB2JW,DRM Shell,Nintendo DS,,,Nintendo,vector_database,0.8048146367073059,Nintendo DS (DRM Shell),,0.0,0.7727305293083191
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,7,No Match,PF6zWiWOjRxwKrmRw2oA,R.O.B. (boxed),PlayStation 2 Memory Card,,,Sony,vector_database,0.7941578030586243,PlayStation 2 Memory Card (R.O.B. (boxed)),,0.0,0.7623251676559448
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,8,No Match,aH9iGjlVeTjiCSWI8DIe,Saturn,Nintendo Switch Joy-Con (R),Video Game Consoles,,Nintendo,vector_database,0.8324639797210693,Nintendo Switch Joy-Con (R) (Saturn),,0.0,0.7974779605865479
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,9,No Match,OvnaIjSBeoFBsRS0Y6GI,SFC,Game Boy Advance SP,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8415237665176392,Game Boy Advance SP (SFC),,0.0,0.8133418560028076
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,10,No Match,JNb0wUdOQTcqz5MBRtve,N64 VRS,GameCube Memory Card,Memory Cards & Expansion Packs,NUS-020,Nintendo,vector_database,0.7905600070953369,GameCube Memory Card (N64 VRS),,0.0,0.7704214453697205
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,11,No Match,PF6zWiWOjRxwKrmRw2oA,R.O.B. (boxed),Wii Classic Controller,,,Nintendo,vector_database,0.7712032198905945,Wii Classic Controller (R.O.B. (boxed)),,0.0,0.7550706267356873
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,12,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance SP,Video Game Consoles,,Nintendo,vector_database,0.787963330745697,Game Boy Advance SP (Gameboy Player),,0.0,0.7743692398071289
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,13,No Match,aH9iGjlVeTjiCSWI8DIe,Saturn,Nintendo DSi,Video Game Consoles,,Nintendo,vector_database,0.8275105953216553,Nintendo DSi (Saturn),,0.0,0.7880535125732422
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,14,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo DS,Video Game Consoles,,Nintendo,vector_database,0.7958410382270813,Nintendo DS (Switch),,0.0,0.7890691161155701
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,15,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Joy-Con Pair,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8527933359146118,Nintendo Switch Joy-Con Pair (SFC),,0.0,0.8233405947685242
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,16,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Nintendo New 3DS,Labels,,Nintendo,vector_database,0.8146469593048096,Nintendo New 3DS (Shipping Label),,0.0,0.7775285840034485
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,17,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Nintendo DSi,Video Game Consoles,,Nintendo,vector_database,0.835352897644043,Nintendo DSi (Gameboy Player),,0.0,0.8217613697052002
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,18,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Nintendo New 3DS,Labels,,Nintendo,vector_database,0.7974095940589905,Nintendo New 3DS (Shipping Label),,0.0,0.7684738636016846
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,19,No Match,PF6zWiWOjRxwKrmRw2oA,R.O.B. (boxed),Nintendo New 3DS,,,Nintendo,vector_database,0.807934582233429,Nintendo New 3DS (R.O.B. (boxed)),,0.0,0.7815112471580505
../gdinoOutput/final/2/p1101871478.json,2,p1101871478,20,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Game Boy Advance SP,Labels,,Nintendo,vector_database,0.8104690313339233,Game Boy Advance SP (Shipping Label),,0.0,0.7802579998970032
../gdinoOutput/final/2/x1171181348.json,2,x1171181348,1,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo DS,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8545105457305908,Nintendo DS (SFC),,0.0,0.8163503408432007
../gdinoOutput/final/2/m1191712171.json,2,m1191712171,1,Nintendo Famicom Console,nintendo_switch_joycon_right,SFC,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8554980754852295,Nintendo Switch Joy-Con (R) (SFC),OvnaIjSBeoFBsRS0Y6GI,0.8537538051605225,0.0
../gdinoOutput/final/2/m1191712171.json,2,m1191712171,2,Nintendo Switch Pro Controller,nintendo_switch_joycon_pair,Switch,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8670381307601929,Nintendo Switch Joy-Con Pair (Switch),oL2l1OjnB3BNLENQkoRb,0.8503744602203369,0.0
../gdinoOutput/final/2/e1191332130.json,2,e1191332130,1,Nintendo Famicom Console,dHZsC4olhShVBHfmoleE,SFC [Boxed],Nintendo Switch Console,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8582644462585449,Nintendo Switch Console (SFC [Boxed]),,0.0,0.8259787559509277
../gdinoOutput/final/2/e1191332130.json,2,e1191332130,2,Nintendo Famicom Console,OvnaIjSBeoFBsRS0Y6GI,SFC,Nintendo Switch Console,Video Game Consoles,Super Famicom,Nintendo,vector_database,0.8733525276184082,Nintendo Switch Console (SFC),,0.0,0.822380006313324
